global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
4304.033789359225	-3.097897058786657	9.59696618683902	18524706.85994593	4327.37286075358	-1.595764049789068	2.546462902599207	18726155.87598663	4028.921864460213	-14.718002041783166	16232211.389925558	216.61958410193344	3987.5132843441215	3012.313594735176	0.959469	20.789268	0.10776214	0.0556461	0.0365308498	-0.0791142793	-0.085235511	-0.0353672546	-0.0849150617	0.0135909401	0.0063432841	-0.0687579242	0.0297007716	-0.0777807173	-0.0246959764	-0.0544517953	-0.0522448052	-0.0872556073	0.0620638251	0.0923270885	-0.0103097257	-0.0758151086	-0.0192409291	0.0636243658	-0.0216176704	0.1032024987	-0.0583814199	0.0038485108	-0.0112845262	0.0262977032	0.0941889169	0.011621362	-0.0138458788	-0.0067073931	-0.1150917019	-0.0206896324	0.0579437462	-0.0059167808	0.0609594869	-0.1023157181	-0.0011823686	-0.0463739381	0.0152059287	0.0148893325	-0.0477143638	-0.0015562947	0.0003343546	0.0267751859	0.0525922411	-0.0217915704	-0.0792244437	-0.0750312559	-0.0124737484	0.0597866733	0.0855410294	0.0	0.0307231	1.860000000000056e-05	0.00094390887361	3.4596000000002085e-10	-0.0178781	-0.0255786499999999	0.00031962645961	0.0006542673358224	-0.0244094	0.0401536	0.00059581880836	0.0016123115929599	-0.00184378	-0.0001025799999999	3.3995246884e-06	1.052265639999998e-08	-0.000517918	0.000499892	2.68239054724e-07	2.4989201166400004e-07	3.88768e-05	0.0002377538	1.51140557824e-09	5.652686941444e-08	0.0	0.0	0.0	0.0
4307.017625607648	2.9838362484233585	8.903278757405182	18550400.827294946	4329.073257445422	1.7003966918418882	2.8913489096268377	18740875.26832912	4059.5382151694007	30.616350709187827	16479850.520420764	937.360930747986	3995.15907970043	2935.5823103275707	1.061462	22.999195	0.23352246	0.145356	-0.0882391685	-0.0406114665	-0.0135232646	0.0569956617	-0.0479257909	0.0912664086	0.0476533126	-0.0583110676	0.0314033375	0.0160352153	-0.0738623748	0.0174573347	0.0202296204	-0.1019475753	-0.0604873815	0.0006148767	0.0491265042	-0.0592285764	0.085094809	0.062749077	0.0824012328	-0.0347341658	-0.0371198441	0.0460498094	-0.0296822567	0.0694153782	0.083194406	-0.0063562672	0.0910877475	-0.0520819262	-0.0252195694	0.0034350534	-0.0545094042	-0.0355664237	0.0152888659	-0.042237617	0.0194687853	-0.028507408	-0.0152601051	-0.039052863	-0.0048990346	-0.0304285403	-0.0304458301	0.0440893205	0.0517959903	-0.0237230864	-0.0803498099	-0.072988359	-0.007501172	0.063959723	0.0844850163	0.0	0.030776	5.290000000000156e-05	0.000947162176	2.7984100000001647e-09	0.0558599	0.073738	0.0031203284280099	0.005437292644	-0.137861	-0.1134516	0.019005655321	0.01287126554256	-0.00120267	0.0006411099999999	1.4464151289e-06	4.110220320999998e-07	-0.00071983	-0.0002019119999999	5.181552288999999e-07	4.0768455743999986e-08	0.000121454	8.25772e-05	1.4751074116000002e-08	6.818993959840001e-09	0.0	0.0	0.0	0.0
4306.522753590106	-0.4948720175425478	0.2448983137466317	18546138.227189302	4330.683088772644	1.6098313272214	2.5915569021034144	18754816.01538137	4069.53321600743	9.995000838029227	16561100.596187776	99.90004175220496	3997.7451520489753	3035.914037522737	0.979329	21.21958	0.09837305	0.0578205	0.0254777419	0.0127552958	0.0917201515	0.0194671841	0.0370797802	-0.0695529528	0.0551243934	-0.0639400064	0.0554040318	0.0727782149	0.0512601696	0.0659170805	-0.1017945628	0.0490252233	-0.0536290425	-0.0921588556	-0.0113384394	0.0704953946	-0.0542959755	0.0239233888	-0.0337680264	-0.0656459189	-0.0414630151	0.0663952648	-0.0470969066	0.0819835064	0.0087957724	0.0156212262	-0.0217144264	-0.0636351234	0.0507850311	-0.0328706742	-0.0525044729	-5.58514e-05	0.0468577383	-0.0036760178	0.0540654527	0.014294587	-0.0349316352	-0.0005110195	-0.0086756253	0.0405494611	0.0484778443	-0.0756685693	0.0509927271	-0.0256417559	-0.0813772822	-0.0707873855	-0.002503214	0.0678211672	0.0828688487	0.0	0.0274327	-0.0033433	0.00075255302929	1.1177654890000004e-05	0.0279818	-0.0278780999999999	0.00078298113124	0.0007771884596099	-0.0931425	0.0447185	0.00867552530625	0.00199974424225	-0.00143637	-0.0002336999999999	2.0631587769e-06	5.4615689999999945e-08	-0.000707269	1.2561000000000016e-05	5.002294383609999e-07	1.5777872100000044e-10	-8.0948e-05	-0.000202402	6.5525787039999995e-09	4.0966569604000014e-08	0.0	0.0	0.0	0.0
4303.080616986777	-3.442136603328436	11.848304395973422	18516502.796287306	4329.555148891319	-1.1279398813248918	1.2722483758832108	18745047.78729133	4046.171718087461	-23.36149791996877	16371505.572250836	545.7595850647051	3988.8709349777096	3100.534062692967	0.927921	20.105694	0.1554956	0.0928628	0.076268582	0.0601866282	-0.0419787934	-0.0911612327	0.0205748674	0.0738330357	0.0159105944	-0.0559928651	0.0190755261	-0.0493907809	0.0581711053	0.0081757984	0.0892438477	-0.0772577302	-0.0135727009	0.0608323939	-0.079639472	0.0075736612	0.0715571867	0.0114074254	-0.0673384853	0.064007325	-0.0372333377	0.0467333836	-0.0580567365	0.05845491	-0.0531852922	0.0409740586	-0.0743001597	0.0064726404	-0.0494790881	-0.0024489958	0.0099942607	0.0702602456	0.0247520152	-0.0019167211	0.025890176	-0.0007517625	-0.0342402613	-0.013894548	-0.0187795278	0.040284824	-0.0184384008	0.0462590679	0.0501825604	-0.02754654	-0.0823056087	-0.0684331023	0.002503214	0.0713521936	0.080703242	0.0	0.0242646	-0.0031681	0.00058877081316	1.003685761e-05	-0.0129965	-0.0409783	0.00016890901225	0.00167922107089	-0.0220655	0.071077	0.0004868862902499	0.005051939929	-0.00198907	-0.0005526999999999	3.956399464899999e-06	3.054772899999999e-07	-0.000605199	0.00010207	3.662658296009999e-07	1.0418284900000001e-08	-0.000231622	-0.000150674	5.364875088400001e-08	2.2702654276000002e-08	0.0	0.0	0.0	0.0
4301.731348100586	-1.3492688861915667	1.820526527244631	18504892.591231283	4327.648509636142	-1.9066392551767424	3.635273249380922	18728541.62295592	4060.477971306353	14.306253218891923	16487481.355464157	204.6688811630556	3990.658103693451	2988.7913790706625	1.166568	25.276581	0.223584805	0.128697	-0.0922984803	0.0694358403	-0.0489366355	0.0654785287	0.0601381697	-0.0418032963	0.0089296892	-0.0389543874	0.0022427581	-0.0326833582	-0.0505224585	0.0978981158	0.0069735385	0.0042372856	0.0299557153	0.033378851	0.0697616152	0.0665570372	-0.0184340103	-0.0007029537	0.090005935	0.0129642828	-0.0323256435	0.0176416305	-0.0364537914	0.0048455985	-0.0619526094	0.0148345316	0.0716842514	-0.0151999802	-0.0409466064	-0.0143738863	0.0245187256	0.0440648729	-0.0825641985	0.0554335067	-0.0464591823	0.0425172239	-0.0369991058	0.0219834742	-0.0175830766	0.0002091346	-0.0181208963	-0.0164310114	0.0493655997	-0.0294364071	-0.0831336586	-0.0659306082	0.007501172	0.0745355992	0.0780025548	0.0	0.0337509	0.0094863	0.00113912325081	8.998988768999999e-05	0.0459853	0.0589818	0.00211464781609	0.00347885273124	-0.128383	-0.1063175	0.0164821946889999	0.0113034108062499	-0.00162481	0.0003642599999999	2.6400075361e-06	1.3268534759999996e-07	-0.00095645	-0.000351251	9.147966025e-07	1.2337726500100004e-07	2.88511e-05	0.0002604731	8.323859712099998e-10	6.784623582361001e-08	0.0	0.0	0.0	0.0
4302.299710836731	0.5683627361449908	0.3230361998382204	18509782.801865816	4325.445527486974	-2.2029821491678376	4.853130349552145	18709479.011257067	4067.5132247233632	7.0352534170101535	16544663.833299452	49.49479064155304	3991.888019384346	3075.934693555883	1.008969	21.861803	0.103560955	0.0537307	0.005983295	0.0712097001	0.068424633	0.0223643596	0.0645120427	0.0499589674	-0.0005698693	-0.0341686131	-0.0471149175	0.0919539012	0.0145695099	0.0351159073	0.0537994991	-0.0308756606	0.0474694551	-0.0683137657	0.0075498772	0.0486227169	0.0663135915	0.0134024592	-0.0093082655	-0.0807391038	-0.0153643579	-0.0119189492	-0.0127664157	-0.0207367373	-0.0572600112	0.0103531539	0.0121800602	-0.009304164	0.0635656967	-0.0065977541	0.0368632088	-0.0897804646	-0.0225151249	-0.0307376012	-0.0418128139	-0.0324658425	-0.0271779735	0.0585998838	-0.0416486873	0.0247279096	-0.0336570375	-0.034098678	0.0485419557	-0.0313103339	-0.083860423	-0.0632853232	0.0124737484	0.077355875	0.0747846932	0.0	0.0229701	-0.0107808	0.00052762549401	0.00011622564864	0.0815266999999999	0.0355413999999999	0.0066466028128899	0.0012631911139599	-0.156556	-0.028173	0.024509781136	0.000793717929	-0.00123516	0.00038965	1.5256202256e-06	1.5182712250000005e-07	-0.00095645	0.0	9.147966025e-07	0.0	-0.000162814	-0.0001916651	2.6508398596e-08	3.673551055801e-08	0.0	0.0	0.0	0.0
4297.531968963525	-4.767741873205523	22.73136256951731	18468781.02426352	4319.132923933463	-6.312603553511508	39.848963623806114	18654909.214606024	4047.405349854869	-20.10787486849404	16381490.066033816	404.3266317270141	3979.369248012516	3127.982259580683	0.8777249999999999	19.01807	0.2630947	0.147363	0.0837918746	0.0579659236	0.0158589922	-0.1030333824	0.0815985256	-0.0120819367	-0.0448762593	-0.0181242751	-0.0613656792	-0.0366885784	0.1027176513	0.0044828972	0.0659497869	0.0435296155	0.0063479057	0.0204263528	-0.0966571944	0.0788957189	0.0154287295	-0.0111452204	-0.0838936623	0.0063411678	-0.0300068008	-0.0256827157	0.0007794923	-0.0550130792	-0.0292683309	0.0131562224	-0.0851633685	-0.0089934842	0.0118523269	-0.0098584815	-0.0961272949	-0.0462572956	-0.0422920705	0.0278350515	0.0305004567	-0.061365704	-0.0542531144	-0.0038603654	-9.98935e-05	-0.0362913089	-0.0453241808	0.0347761034	0.0477117399	-0.0331673056	-0.0844850163	-0.0605029762	0.0174041176	0.0797992806	0.0710709923	0.0	0.030817	0.0078469	0.000949687489	6.157383961e-05	0.0211782	-0.0603484999999998	0.00044851615524	0.0036419414522499	-0.0485533	0.1080027	0.00235742294089	0.01166458320729	-0.002262	-0.00102684	5.116644000000001e-06	1.0544003856000005e-06	-0.000729831	0.0002266189999999	5.32653288561e-07	5.1356171160999984e-08	0.000321659	0.000484473	1.0346451228100001e-07	2.34714087729e-07	0.0	0.0	0.0	0.0
4307.349059280378	9.817090316852957	96.37526228924806	18553255.91848356	4333.147071234486	14.014147301023511	196.3963245747846	18776163.540948007	4053.003519144925	5.598169290055921	16426837.526201148	31.339499400125213	3998.643405081652	3005.5632742520343	1.082298	23.450647	0.09164745	0.0594192	-0.0283900158	0.0037844277	-0.0905032804	0.0383417212	0.0206237267	-0.0379449267	-0.0603953321	0.0772853844	0.0344027577	-0.0610398852	-0.0604181825	-0.0309142234	0.046347378	0.1033626916	-0.0210525156	0.0716106629	0.0659461761	-0.0023231702	-0.0153917905	-0.0995679717	0.0384266185	0.093615772	-0.0219591631	-0.039313818	0.0072961968	-0.0527103493	-0.0018734637	-0.0004652067	0.0319550636	0.064834782	-0.0402705743	0.0348406833	-0.0244741515	-0.0028849734	0.0658888146	0.0135633638	0.0704020039	0.0083593576	-0.0212993546	0.0309106187	-0.0313714615	-0.0013906534	0.0472016096	-0.0098309753	0.0468750647	-0.0350063166	-0.0850066777	-0.0575895932	0.0222755967	0.0818539122	0.0668860748	0.0	0.0229664	-0.0078506	0.00052745552896	6.163192035999998e-05	0.0143101	-0.0068681	0.0002047789620099	4.717079761000002e-05	-0.095664	-0.0471107	0.009151600896	0.0022194180544899	-0.00187986	0.00038214	3.5338736195999995e-06	1.4603097960000018e-07	-0.000699344	3.048700000000005e-05	4.890820303359999e-07	9.29457169000003e-10	0.000137925	-0.000183734	1.9023305625e-08	3.3758182756e-08	0.0	0.0	0.0	0.0
4306.192205429788	-1.156853850589869	1.3383108316246062	18543291.310104266	4330.852361135786	-2.294710098700307	5.265694437077172	18756282.17395541	4065.698300500109	12.69478135518375	16529902.670689473	161.15747365592097	4005.8645377776056	2934.6704541671784	1.008511	21.851887	0.19199916	0.108789	-0.0608465433	-0.074352086	0.044917747	0.0638969201	-0.1032664498	0.0639956938	-0.033388422	0.0610739319	0.0117417647	0.0945173384	-0.0930141567	-0.0725987645	0.0252772626	0.0020998239	-0.0473209479	-0.0759221428	0.0551181612	-0.107770447	0.0322866912	-0.0072812474	0.0528972629	-0.0645976742	-0.0122102494	-0.0297855241	0.0328913485	-0.0484642263	0.0490628801	-0.0006033376	0.0454243273	-0.0130629331	0.0369496325	0.0464030824	0.0087405019	0.0184095897	0.0420289834	0.03736998	0.0302869626	0.0269492034	0.0032937855	0.0549111538	-0.0371711871	0.0111439906	0.0010015689	0.0628145693	0.0460320434	-0.036826371	-0.0854247715	-0.054551484	0.0270717023	0.0835097598	0.0622576877	0.0	0.030808	0.0078415999999999	0.0009491328639999	6.149069055999995e-05	0.0774751999999999	0.0631650999999998	0.0060024066150399	0.0039898298580099	-0.173902	-0.078238	0.030241905604	0.006121184644	-0.00134356	0.0005363	1.8051534736e-06	2.8761769e-07	-0.00095645	-0.000257106	9.147966025e-07	6.6103495236e-08	7.62418e-05	-6.16832e-05	5.812812067240001e-09	3.8048171622399996e-09	0.0	0.0	0.0	0.0
4309.163814795285	2.971609365496988	8.830462221109412	18568892.78274105	4329.779992813241	-1.0723683225451168	1.1499738191982276	18746994.786165822	4043.9434303400494	-21.75487016005945	16353478.467790443	473.2743756810452	3997.8463689187697	3004.4711555907065	0.948744	20.556879	0.151460545	0.0949348	0.0462293104	-0.0906165649	0.0810690653	-0.0386210988	-0.0991592702	-0.1010464896	0.023301463	0.0130647958	0.0441370721	0.0167658935	0.0615101216	-0.0474304388	-0.1152284734	0.0257413431	-0.1043198435	-0.06465628	-0.0616087589	-0.0598914294	-0.1240808981	0.0280688778	-0.0582355323	-0.0536690866	-0.009007822	-0.0014744856	0.0442440812	-0.0087684814	0.086849649	0.0140916573	-0.0614349548	-0.0882994368	0.0395369751	-0.0334402053	-0.012079665	-0.011782093	-0.0550081585	0.0468749691	-0.0163376513	0.0276376316	-0.0056319364	0.0652159338	-0.0230990298	-0.0886984499	-0.0393577901	-0.0299007466	0.0451827901	-0.0386264833	-0.0857387883	-0.0513952285	0.0317762058	0.0847587561	0.0572165181	0.0	0.0307899	-1.810000000000006e-05	0.00094801794201	3.276100000000022e-10	0.0305972	-0.0468779999999998	0.00093618864784	0.0021975468839999	-0.109703	0.064199	0.012034748209	0.004121511601	-0.00210172	-0.00075816	4.4172269584e-06	5.748065856000002e-07	-0.00095645	0.0	9.147966025e-07	0.0	2.70929e-05	-4.9148900000000006e-05	7.3402523041e-10	2.41561437121e-09	0.0	0.0	0.0	0.0
4307.545772456998	-1.6180423382875233	2.618061008490956	18554950.581812155	4330.983268196843	1.2032753836019765	1.4478716487824836	18757416.069401007	4028.941240875408	-15.00218946464156	16232367.52242667	225.06568873300225	3990.024284401786	3045.5220288225946	1.027894	22.271862	0.13380182	0.0671994	0.0423240328	-0.0669188231	-0.0851722378	-0.0488680531	-0.0532687782	0.0248964568	0.0410530071	-0.0154052772	0.010892568	-0.0685105893	-0.0057176044	-0.0370157669	-0.0086404753	-0.088663944	0.0185473765	0.0888368306	-0.024143052	-0.0441757743	0.0089325625	0.0697482995	-0.0303208557	0.1034022886	-0.0038138071	0.0245290347	0.0049265995	0.0454891907	0.0927815286	0.0231980484	-0.0347024192	0.0080663754	-0.0772071004	0.0520211742	0.0349978417	-0.0965558883	0.0618292464	-0.0492318088	0.0321320696	-0.0322594233	0.0007918559	0.0393267069	-0.0315457873	-0.035866779	0.0073003798	-0.0009578874	0.0443274197	-0.0404056788	-0.0859483457	-0.0481276623	0.0363731887	0.0855948164	0.0517959903	0.0	0.0308531	6.320000000000284e-05	0.00095191377961	3.9942400000003595e-09	0.00388677	-0.02671043	1.51069810329e-05	0.0007134470707849	-0.0523059	0.0573970999999999	0.00273590717481	0.0032944270884099	-0.00168142	0.0004202999999999	2.8271732164000003e-06	1.7665208999999997e-07	-0.000426038	0.000530412	1.81508377444e-07	2.81336889744e-07	6.90027e-05	4.19098e-05	4.761372607289999e-09	1.7564313360399995e-09	0.0	0.0	0.0	0.0
4307.475748860071	-0.0700235969270579	0.004903304126603	18554347.327017628	4329.389480541403	-1.5937876554398829	2.540159090632558	18743613.27422256	4062.476971473959	33.535730598551254	16503719.143756231	1124.645226778607	3997.434405053888	2956.3084165200275	1.113363	24.123743	0.217691365	0.126274	-0.0858639499	-0.0039848286	-0.0128392953	0.0514961201	-0.0192359015	0.0862317919	0.0510250712	-0.029631001	-0.0088427447	0.0144521672	-0.0538708001	0.0701473777	0.0223168023	-0.085672523	-0.047038071	-0.0004327077	0.0410613401	-0.0229620456	0.0859416092	0.0380161827	0.0828814621	-0.0354262663	0.0219933156	0.078294572	-0.0114041498	0.0715981641	0.0258375521	0.0227590908	0.0750876581	-0.0381673771	-0.0263370643	0.0109996946	-0.0806112062	-0.034603955	0.0180773898	0.001561432	0.0549573007	-0.0010689258	-0.0304320742	-0.0280907852	0.0036043085	-0.0212224703	-0.0077902435	0.048318361	0.0434660481	-0.0421629938	-0.0860531883	-0.0447558623	0.0408470962	0.0860138673	0.0460320434	0.0	0.0073025599999999	-0.0235505400000001	5.332738255359854e-05	0.0005546279342916	0.0742296999999999	0.0703429299999999	0.0055100483620899	0.0049481278009848	-0.15144	-0.0991340999999999	0.0229340735999999	0.0098275697828099	-0.00150943	0.00017199	2.2783789249e-06	2.9580560100000042e-08	-0.00063837	-0.0002123319999999	4.075162569e-07	4.508487822399999e-08	-3.99512e-05	-0.0001089539	1.5960983814399996e-09	1.187095232521e-08	0.0	0.0	0.0	0.0
4300.282758779881	-7.192990080189702	51.73910629370746	18492431.805459503	4322.226911158952	-7.162569382450784	51.3024001584214	18681645.471546657	4053.5282970564535	-8.948674417505572	16431091.655037392	80.07877383051868	3986.130236119589	3041.169199601893	1.004663	21.768494	0.0668807099999999	0.0363726	0.0346125764	0.0322542388	0.0866940215	0.0008052573	0.059591247	-0.1025020141	0.0408096172	-0.0544185179	-0.029459696	0.0314655002	0.0806355202	0.0538547678	-0.0898101085	-0.0209725607	0.0246920133	-0.0760013776	-0.0160771585	0.0989027363	-0.0852459484	0.0399301617	-0.0431398823	-0.0632637195	0.0248566171	0.079472043	-0.0130724226	0.0736778641	-0.0454563784	0.0683397694	-0.0338697172	-0.0411293773	0.0628170338	-0.0194609362	-0.0295495023	0.0082476767	0.0095316334	0.0548600397	0.0197854366	0.0598395768	-0.0100369441	0.0194670017	-0.0041318031	0.0120125587	0.0064328945	-0.0761153245	0.0425987919	-0.0438974768	-0.0860531883	-0.0412871311	0.0451827901	0.0860138673	0.0399628938	0.0	0.00727415	-2.84099999998998e-05	5.29132582225e-05	8.071280999943065e-10	0.0581642	-0.0160654999999999	0.00338307416164	0.0002581002902499	-0.119537	0.0319029999999999	0.014289094369	0.0010178014089999	-0.00126179	0.0002476399999999	1.5921140041e-06	6.132556959999997e-08	-0.000768406	-0.000130036	5.90447780836e-07	1.6909361296000013e-08	-3.99512e-05	0.0	1.5960983814399996e-09	0.0	0.0	0.0	0.0	0.0
4303.7468629026735	3.464104122792378	12.00001737354715	18522237.059944604	4332.446265049718	10.219353890765888	104.43519394471188	18770090.63954325	4046.887030748406	-6.641266308047761	16377294.639639648	44.10641817441034	3993.093284472266	3106.980997985855	0.977273	21.175028	0.12922406	0.0732146	0.0695186042	0.0783992154	-0.0697074983	-0.0818417192	0.0380055259	0.0758762177	0.0256760872	-0.0261091779	-0.0001232302	-0.0598518269	0.0454133683	0.0307718075	0.0301070399	-0.094650126	0.0849939754	0.0855077975	-0.0528404818	0.0195084364	0.0821693024	0.0006625754	-0.0454595884	0.0875324161	0.0262037497	0.053032384	-0.0054432363	0.0425797032	-0.0834250362	0.0789498019	-0.0363970593	0.0730123984	-0.0432870837	0.0062181051	0.0637678098	0.0402196684	0.0399652538	0.0260537667	-0.0033474382	-0.0020677765	-0.0249156453	0.0030735402	-0.0451349262	0.0599048527	-0.0274166307	0.0706657617	0.0417257686	-0.0456081886	-0.0859483457	-0.0377289811	0.0493655997	0.0855948164	0.0336287812	0.0	0.00728236	8.209999999999815e-06	5.30327671696e-05	6.740409999999696e-11	0.0191571	-0.0390071	0.00036699448041	0.00152155385041	-0.0682697	0.0512673	0.00466075193809	0.00262833604929	-0.00169821	-0.0004364199999999	2.8839172041e-06	1.904624163999999e-07	-0.000425997	0.000342409	1.81473444009e-07	1.17243923281e-07	-3.99512e-05	0.0	1.5960983814399996e-09	0.0	0.0	0.0	0.0	0.0
4301.584482461156	-2.1623804415175982	4.675889173857843	18503629.05975061	4322.345611078436	-10.100653971281645	102.02321064756768	18682671.581609026	4062.895179101915	16.008148353509114	16507117.236369582	256.2608137079566	3986.992260235771	2987.1305832365724	1.135449	24.602295	0.15067294	0.0820068	-0.0900866592	0.0721344805	-0.040410175	0.0703459302	0.0684617031	0.0056601043	0.0111864932	-0.0436910708	-0.0890934747	-0.0318032906	-0.037602273	0.0773113086	0.0213931486	-0.0075477781	0.0121068654	0.0271639505	0.0661070127	0.069043442	0.0346454322	0.0177394177	0.0931814415	0.0059199433	0.0319808745	0.0144828073	0.0233314523	-0.0353370922	-0.0722671808	0.0541890082	0.078913856	-0.0174926988	-0.0438781924	-0.0460533981	-0.0064409896	-0.0371927609	-0.1065271079	0.0523445688	-0.0412709954	-0.0250083102	-0.057747141	0.0692885687	-0.084398287	0.0308593373	-0.0048448603	0.0629827284	0.0408470962	-0.0472942027	-0.0857387883	-0.0340891186	0.0533813717	0.0847587561	0.0270717023	0.0	0.0212739	0.0139915399999999	0.0004525788212099	0.0001957631915715	0.0515607	0.0324036	0.00265850578449	0.00104999329296	-0.144625	-0.0763553	0.020916390625	0.00583013183809	-0.00209659	-0.00039838	4.395689628100001e-06	1.587066244000002e-07	-0.000586067	-0.00016007	3.43474528489e-07	2.56224049e-08	-3.99512e-05	0.0	1.5960983814399996e-09	0.0	0.0	0.0	0.0	0.0
4308.300235844081	6.715753382924959	45.10134350026803	18561450.922174163	4332.3370983265095	9.9914872480731	99.82981742840737	18769144.73353616	4078.362402531234	15.467223429318892	16633039.886380335	239.23500061247128	4000.9534653756655	3090.961103539518	0.998391	21.632607	0.0642986	0.0370351	0.016481336	0.0775103493	0.078110673	0.0277526538	0.0734327409	0.017870164	0.004252311	0.0211149897	-0.056064362	0.1003598304	0.0286639084	0.0664064948	-0.0214773701	0.0454910396	0.0544314978	-0.0830313752	0.0134141666	0.0701398934	0.0381593156	-0.0050587739	-0.0160428627	-0.0699913689	0.0425418856	0.0052039151	0.0517215295	-0.0449037206	-0.0693042771	0.0522218544	0.0136804696	-0.0017635376	0.056014788	-0.0196561765	-0.0146675622	-0.1123918493	0.0079797398	-0.0143451849	-0.0103446883	-0.0706149203	-0.0355655581	0.1016695755	-0.0792412283	-0.0150599038	-0.0236604999	0.000409274	0.0399628938	-0.0489546062	-0.0854247715	-0.0303754267	0.0572165181	0.0835097598	0.0203351319	0.0	0.0258783	0.0046044	0.00066968641089	2.1200499360000013e-05	0.0701005	0.0185397999999999	0.00491408010025	0.0003437241840399	-0.157626	-0.0130009999999999	0.0248459558759999	0.0001690260009999	-0.00158506	0.00051153	2.5124152036e-06	2.616629409000003e-07	-0.000534529	5.153800000000006e-05	2.85721251841e-07	2.6561654440000063e-09	-3.99512e-05	0.0	1.5960983814399996e-09	0.0	0.0	0.0	0.0	0.0
4300.838874198198	-7.461361645882789	55.67191761065072	18497215.021814425	4324.956311756134	-7.380786570375676	54.47601039743793	18705247.09859922	4054.275903742722	-24.08649878851156	16437153.103668869	580.159423888969	3990.947188037439	3128.0591262320254	0.915528	19.83716	0.22247101	0.146654	0.0938570054	0.0378735853	-0.0137837838	-0.1008906959	0.0474026059	0.0342237043	-0.0585503936	0.0330829895	-0.0743198258	-0.0354079779	0.0837052248	-0.0515998349	0.127417664	0.0167639128	-0.0441630334	0.0333858214	-0.0857029361	0.0257594178	0.0493919178	-0.0613363248	-0.083138285	0.0416962059	0.0354527358	-0.014553268	0.056264998	-0.0619729797	-0.0450849536	0.0500146298	-0.0670591372	0.0059055261	-0.013540538	-0.0069031484	-0.0963874925	-0.0706047617	0.0213192415	0.0512002737	0.0838824799	-0.0644450334	-0.0427596056	0.0435253862	-0.0290823854	-0.010521793	-0.0099953925	0.1266381583	0.039073281	-0.0505884999	-0.0850066777	-0.0265959483	0.0608580619	0.0818539122	0.0134637351	0.0	0.0258951	1.6800000000000842e-05	0.00067055620401	2.822400000000283e-10	0.0250092	-0.0450913	0.00062546008464	0.00203322533569	-0.0366598	0.1209662	0.00134394093604	0.01463282154244	-0.0024159	-0.00083084	5.83657281e-06	6.902951056e-07	-0.000534529	0.0	2.85721251841e-07	0.0	0.000257143	0.0002970942	6.612252244899999e-08	8.826496367364e-08	0.0	0.0	0.0	0.0
