global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
4218.899694981223	1.382560633360299	1.9114739049176317	17799114.636312652	4342.927026901736	5.572562987140373	31.053458245646837	18861015.160993557	3941.969005644029	15.039132277025146	15539119.641458174	226.1754996458596	4149.739912490407	2838.9566129287587	1.166992	26.713247	0.10844441	0.0703399	-0.0568123075	0.1050593851	0.043345226	-0.0765670389	-0.0285606464	0.1089255002	0.0244499711	-0.0886398751	-0.039592517	-0.0364696255	0.1529722337	0.0766061776	0.0968774451	-0.0752706384	-0.0748584881	0.0924653779	0.0387218442	-0.0726781107	0.042171359	-0.0653870294	-0.0600863235	0.0380506714	0.1416501087	-4.9309e-05	-0.0569682706	-0.0494567071	0.0080638608	0.0108567894	0.1606090374	0.0292129149	-0.0225683878	0.0542359538	0.014978699	0.022149977	0.0138940888	-0.0549837931	-0.0923482391	-0.0901531474	0.0813036959	0.01936929	-0.0515071788	-0.0986047464	0.0	-0.0621046	-3.0000000000002247e-05	0.00385698134116	9.000000000001347e-10	-0.00183221	0.00160231	3.3569934841e-06	2.5673973361e-06	0.0089677	-0.0475439	8.041964329000001e-05	0.00226042242721	-0.000323376	0.000584777	1.04572037376e-07	3.41964139729e-07	0.0008770279999999	-5.160600000010001e-05	7.691781127838246e-07	2.663179236010322e-09	-0.000653629	0.000548981	4.27230869641e-07	3.013801383610001e-07	0.0
4217.200084508553	-1.6996104726695194	2.888675758807907	17784776.552778948	4345.004596133533	2.077569231796588	4.316293912907864	18879064.94042152	3937.903968388251	-4.065037255777952	15507087.664247936	16.524527890862743	4157.73956958846	2818.193172562977	0.958428	21.939062	0.13582116	0.077202	-0.0547208488	-0.0592212819	0.061384259	0.0878503056	-0.0496248776	-0.0438659154	-0.0368283828	0.0097674396	-0.1461487066	-0.1142456031	0.0333733208	-0.0700034862	0.0054719356	0.088983066	-0.0262809137	-0.0764261374	0.0199667651	-0.0730071285	0.054476964	-0.0495607289	-0.0021046695	0.0154307403	0.1306595995	-0.07884752	0.080877274	-0.0273156301	-0.0630528829	0.0018941255	0.0124922136	0.1175540347	-0.1407390356	0.0389707657	0.0107840919	0.0452940515	0.013246971	-0.0591577699	-0.040713905	-0.058136593	0.0801056929	0.0157105782	-0.0562936277	-0.1010331881	0.0	-0.0535934	0.0085112	0.00287225252356	7.244052544000005e-05	0.0556069	0.05743911	0.00309212732761	0.0032992513575921	-0.0385644	-0.0475321	0.0014872129473599	0.00225930053041	-0.000102941	0.000220435	1.0596849481000001e-08	4.8591589225e-08	0.000998739	0.0001217110000001	9.97479590121e-07	1.4813567521024344e-08	-0.000758258	-0.000104629	5.749551945640001e-07	1.0947227641000016e-08	0.0
4221.258952201573	4.058867693020147	16.47440694944269	17819027.141541924	4343.384760967896	-1.6198351656366867	2.623865963833232	18864991.181808148	3936.0476013747793	-1.856367013471754	15492470.720288154	3.4460984887060397	4148.154304909098	2897.8441376498417	0.828136	18.956606	0.2014527	0.108096	0.0594605946	-0.0569733952	-0.0662252271	-0.0938735155	-0.0860380983	-0.0637908555	0.0375204418	-0.143782421	-0.0280580182	-0.0318513717	-0.0091925815	-0.0242992284	-0.0616407443	-0.1159362171	0.0829389411	-0.0248831248	0.0164572008	-0.0572179415	0.0746423074	0.0119274216	0.1605847036	-0.0646827151	0.1302500429	0.0157727857	0.0236560244	-0.069619286	0.0068625218	0.0539416751	0.0773483594	0.067515815	-0.0529330434	-0.0328706311	0.0216968046	0.0301043151	0.049735859	0.030461574	-0.001701008	-0.0804490205	0.0788830156	0.012032511	-0.0609240514	-0.1029638934	0.0	-0.0360527	0.0175407	0.00129979717729	0.00030767615649	-0.0180867	-0.0736936	0.00032712871689	0.0054307466809599	0.0195333	0.0580977	0.00038154980889	0.00337534274529	-0.000919015	-0.000816074	8.445885702250001e-07	6.65976773476e-07	0.0008770279999999	-0.0001217110000001	7.691781127838246e-07	1.4813567521024344e-08	-0.000653629	0.000104629	4.27230869641e-07	1.0947227641000016e-08	0.0
4229.271934866056	8.012982664482479	64.20789118129673	17886741.09904567	4353.854231418417	10.46947045052093	109.60981151433091	18956046.66844005	3952.133104352829	16.08550297804959	15619356.074521529	258.7434060568422	4157.658997998009	2909.771582055444	0.919454	21.04693	0.0276098999999999	0.0152559	0.0327541388	0.09945315	-0.0215599277	-0.0039696944	-0.0994593244	0.0781653364	0.085246621	-0.0119163773	-0.0759888904	0.0567542969	0.1103976369	0.097206175	0.0174523749	-0.0144984966	-0.0073423171	0.1220664032	0.0156769388	-0.0391697141	0.0952001705	0.0275363424	-0.0313620779	0.0579649747	0.0276999877	0.0294251207	-0.0706324573	-0.1070599536	-0.0310228343	0.011707466	0.0961312984	0.0715681863	-0.0121700247	0.0427019651	0.0428730484	0.0119578321	0.0181151394	-0.0052348896	-0.0036885376	0.0025019145	0.0776360405	0.0083396198	-0.0653856159	-0.1043873508	0.0	-0.0230575	0.0129951999999999	0.00053164830625	0.0001688752230399	-0.0197422	-0.0016555	0.00038975446084	2.7406802500000025e-06	0.0121524	-0.0073808999999999	0.00014768082576	5.447768480999999e-05	-0.00103058	-0.0001115649999999	1.0620951363999998e-06	1.2446749224999974e-08	0.0008770269999999	-1.000000000015745e-09	7.691763587288246e-07	1.0000000000314906e-18	-0.000653629	0.0	4.27230869641e-07	0.0	0.0
4234.367137107035	5.0952022409792335	25.961085876479803	17929865.051812027	4363.727800538395	9.873569119978129	97.48736716698568	19042120.31719166	3951.54894344348	-0.5841609093490661	15614739.05242928	0.3412439680115278	4170.438203160371	2813.831709665022	0.997748	22.839144	0.185908	0.109781	-0.1036939209	0.0131010554	0.0865907794	0.0726622096	-0.123258784	0.0190690943	-0.0233195885	0.0375366832	-0.1421964063	-0.0153350141	-0.0421086932	-0.0122271475	0.0438568332	0.1017488217	-0.0828483965	-0.0588573103	-0.003759015	-0.0579781158	0.096006626	0.0122365727	-0.0098852992	0.0379486194	0.1272603422	-0.1204137719	0.0291204726	-0.0089020182	0.0294121666	0.0375513242	-0.0380451892	0.1129035623	-0.0465034048	0.0731262316	-0.0021209185	0.0229056694	0.0829535816	-0.0155558485	0.0679099669	-0.0024695134	0.0763651517	0.0046364542	-0.0696659554	-0.1052965477	0.0	-0.0347097	-0.0116522	0.00120476327409	0.00013577376484	0.0418573	0.0615995	0.00175203356329	0.00379449840025	-0.0664321	-0.0785845	0.0044132239104099	0.00617552364025	-0.000437894	0.0005926859999999	1.91751155236e-07	3.51276694596e-07	0.000965777	8.875000000010003e-05	9.32725213729e-07	7.876562500017756e-09	-0.000653629	0.0	4.27230869641e-07	0.0	0.0
4230.83348728952	-3.5336498175147426	12.486681032821974	17899951.997170404	4357.294662305023	-6.433138233372119	41.38526752967415	18986016.774151843	3945.930158614382	-5.618784829097876	15570364.816662522	31.570742955700453	4169.259585407751	2897.569723812777	0.9251	21.176168	0.071686	0.0402011	0.0376747947	-0.0900219373	0.0286789509	-0.0986256428	-0.0996568915	-0.0752735574	-0.0596342956	-0.1029065376	-0.0096280279	0.0582544346	0.0678119289	-0.1073078068	0.0108797911	-0.1103529794	0.0474844907	-0.0553631607	-0.0057712426	-0.0441276087	0.097017912	0.0489693188	0.0512128745	-0.022061654	0.0201460152	-0.0123685002	0.0841124165	-0.1006940123	0.0146920873	0.0731077893	0.0728527215	0.1100406682	-0.0104733031	-0.0016180728	-0.0130379788	0.0103138949	0.1038536567	0.0048696916	0.0153775019	0.0678828364	0.0750707408	0.0009275765	-0.0737532064	-0.105687005	0.0	-0.0292267	0.005483	0.00085419999289	3.006328900000002e-05	0.0233677	-0.0184896	0.00054604940329	0.0003418653081599	-0.0391896	0.0272424999999999	0.0015358247481599	0.0007421538062499	-0.0007585619999999	-0.0003206679999999	5.754163078438483e-07	1.0282796622393589e-07	0.0008770269999999	-8.875000000010003e-05	7.691763587288246e-07	7.876562500017756e-09	-0.000653629	0.0	4.27230869641e-07	0.0	0.0
4233.348948444216	2.515461154695913	6.327544820784096	17921243.319293752	4357.224258603427	-0.070403701595751	0.0049566811983835	18985403.239762187	3942.202368893898	-3.727789720483997	15540959.51731266	13.89641620014616	4162.242626254769	2962.671571802741	0.828862	18.973209	0.18376177	0.111739	0.0911918237	0.0374436158	-0.1032526498	0.0654607984	-0.108323012	-0.0242734558	0.1157458496	0.0025353869	-0.0928104246	0.033355113	-0.025534205	0.069163763	-0.0945226569	0.0349725921	0.0696416669	0.0830881182	-0.0177160068	-0.0252318556	0.1151850069	0.0958614353	0.0621658445	0.0362291828	0.0058453872	0.0383546936	-0.0816992176	-0.0825252303	-0.0168217857	0.0483870577	-0.0356417986	0.1128431875	-0.0200384546	0.0541867391	0.0234777394	-0.033442197	0.0479983517	0.0132404319	0.076064053	0.0927500961	0.0737532064	-0.0027824439	-0.0776360405	-0.1055567991	0.0	-0.00714293	0.02208377	5.102144898489999e-05	0.0004876928974129	-0.0227055	-0.0460732	0.00051553973025	0.00212273975824	0.0548553	0.0940449	0.00300910393809	0.00884444321601	-0.00104693	-0.000288368	1.0960624249e-06	8.315610342405767e-08	0.0008770269999999	0.0	7.691763587288246e-07	0.0	-0.000510799	0.0001428299999999	2.609156184010001e-07	2.040040889999998e-08	0.0
4229.676292706574	-3.672655737642344	13.488400167237232	17890161.541084025	4353.154814645371	-4.069443958056581	16.560374127763215	18949956.84027017	3949.8642113363626	7.661842442464604	15601427.287995826	58.70382961315196	4157.195883514435	2819.043304686305	1.079193	24.70347	0.121759055	0.0766070999999999	-0.0827735486	0.084249756	0.0766646834	-0.0757687794	-0.0652306737	0.1055357781	-0.0252641301	-0.1052406152	-0.0570087048	0.022590952	0.0738912714	0.0407957458	0.1089667615	-0.0687897274	-0.0954815814	0.0670701122	-0.0125718975	0.0192353364	0.1484341505	0.1216136002	-0.0810593675	0.0745463915	-0.0127435975	-0.1048163831	-0.0344205618	-0.0840754515	0.0107012852	0.0166255022	0.0248496959	-0.0206815606	0.0116567199	0.0302337937	-0.0051828548	-0.0149860447	0.0299785733	0.0517057693	0.0412466876	0.0671511739	0.0724129543	-0.0064890364	-0.0813036959	-0.1049065715	0.0	0.00270618	0.00984911	7.323410192399999e-06	9.70049677921e-05	-0.0184326	0.0042729	0.00033976074276	1.825767441e-05	-0.0122739	-0.0671292	0.00015064862121	0.00450632949264	-0.000812731	0.0002341989999999	6.60531678361e-07	5.4849171600999974e-08	0.000714989	-0.0001620379999999	5.11209270121e-07	2.62563134439676e-08	-9.68791e-05	0.0004139199	9.38556001681e-09	1.7132968361601006e-07	0.0
4239.76710581892	10.09081311234604	101.8245092682948	17975625.111584138	4365.305063465722	12.150248820351408	147.62854639645076	19055888.297119472	3965.776573838704	15.91236250234124	15727383.833607849	253.20328040591556	4176.494156719557	2837.4073248899813	0.932248	21.339785	0.13027282	0.0707117	-0.0423229694	-0.063274288	0.0644768329	0.0928097123	-0.1159302733	-0.0557588823	-0.0532607069	0.0872713428	-0.0794816259	0.1545172991	-0.0360169582	-0.0739381045	0.0092496144	0.122671675	-0.0170232158	-0.084688908	-0.0623572145	0.0200400589	0.1478714001	0.110306772	0.006272469	0.0512062714	-0.1037570699	-0.1481459751	0.0829766194	-0.0690340664	-0.0324155286	0.0253932754	-0.0906070377	0.0464656379	-0.0178271576	-0.0187822242	-0.0060884755	0.0072322843	0.0234743882	0.1082698206	0.0407486055	0.0301657671	0.0710503974	-0.0101876344	-0.0847460072	-0.1037395254	0.0	0.0144094	0.01170322	0.0002076308083599	0.0001369653583684	0.0298035	0.0482361	0.00088824861225	0.00232672134321	-0.0527385	-0.0404646	0.00278134938225	0.00163738385316	-0.000377391	0.00043534	1.42423966881e-07	1.8952091560000005e-07	0.0008770269999999	0.0001620379999999	7.691763587288246e-07	2.62563134439676e-08	-9.68791e-05	0.0	9.38556001681e-09	0.0	0.0
4239.210841924543	-0.5562638943765705	0.3094295201869884	17970908.562290594	4357.397957735959	-7.907105729763316	62.52232102165586	18986916.962081503	3954.361346996736	-11.41522684196798	15636973.66262184	130.30740385358624	4161.412807737732	2932.643505599051	0.8251049999999999	18.887211	0.168686935	0.0864565999999999	0.065923737	-0.0613666377	-0.0577626594	-0.0953933765	-0.1061060368	-0.0695713613	-0.0102505091	-0.0623526966	0.0458826358	0.1301687087	0.0154043087	-0.0356822519	-0.0599396673	-0.1090174869	0.0842678031	-0.0283679556	-0.1054053022	0.0715757206	0.1352028479	0.1481516591	0.1195977803	-0.0366515061	-0.110381439	-0.0036310538	0.0221023938	0.0018350308	0.1265995758	-0.0255797353	0.0223249037	0.0017977149	0.0271085989	-0.033929714	-0.002983414	0.0009828942	0.0675522356	0.1143094383	0.0251586921	-0.0495859351	0.0696659554	-0.0138736813	-0.0879534337	-0.1020614103	0.0	0.0239572	0.0095478	0.00057394743184	9.116048484000004e-05	-0.0187965	-0.0486	0.00035330841225	0.00236196	0.00419229	0.05693079	1.7575295444100005e-05	0.0032411148500241	-0.0008796729999999	-0.0005022819999999	7.738245869288241e-07	2.522872075238996e-07	0.000466532	-0.0004104949999998	2.1765210702400006e-07	1.685061450249179e-07	-0.000256269	-0.0001593899	6.5673800361e-08	2.540514022201e-08	0.0
4241.123340311226	1.912498386682273	3.6576500790622974	17987127.187732648	4365.627270406309	8.229312670350737	67.72158702639517	19058701.464115243	3959.2604696746257	4.899122677889864	15675743.466728138	24.001403013014748	4171.088629375592	2953.483406018607	0.885009	20.258465	0.06230276	0.0317294	0.0411499798	0.0897801293	-0.06198103	0.0464734997	-0.0522685923	0.0607365184	0.0789398097	0.0847450395	0.0291937083	0.1514245319	0.0608120104	0.1100008708	-0.0404985756	0.0413197473	0.012540254	0.1074165765	-0.1461172473	0.0843110255	0.0763565442	0.081422927	-0.0023620012	0.0756424153	-0.1186221376	-0.0086255533	-0.095718266	0.0366779256	-0.0015114429	-0.0337468776	0.0771939438	0.1205165459	-0.0123892091	0.0114528549	0.0655081032	0.0396716787	0.0089119395	0.0784719622	0.0443206978	-0.0166802475	0.0682600547	-0.0175426359	-0.0909170854	-0.0998804934	0.0	0.0138071	-0.0101501	0.0001906360104099	0.00010302453001	-0.0174635	0.001333	0.00030497383225	1.7768890000000023e-06	0.0234885	0.0192962099999999	0.0005517096322499	0.000372343720364	-0.00111067	-0.0002309970000001	1.2335878489e-06	5.33596140090462e-08	0.0007860159999999	0.0003194839999998	6.178211522558428e-07	1.0207002625593609e-07	-0.000336257	-7.998800000000002e-05	1.1306877004900001e-07	6.3980801440000044e-09	0.0
4243.259172668875	2.135832357649633	4.561779859983191	18005248.406438548	4368.684661153918	3.057390747608224	9.347638183560376	19085405.66860152	3964.719664152201	5.459194477575238	15719002.015315142	29.802804343987976	4178.975004194764	2867.5977067163035	0.970209	22.208744	0.2369125	0.121218	-0.0971415463	0.0344039273	0.0814455228	0.0194004803	0.0070363355	0.0358677944	-0.0805942031	0.0473281197	0.0792328444	0.0850800116	-0.0811992522	0.0038713278	0.0775864336	0.0581105684	-0.0920521556	-0.0303300724	-0.1446633905	0.0456482823	-0.0331119171	0.0302128017	-0.0674035417	0.0251251315	0.0502413034	-0.0579759401	0.005014497	0.1463876667	0.025018862	0.0725943999	-0.010361224	-0.021621348	0.0057052564	0.0467896688	0.0099386171	0.0433249854	0.0150747244	0.0043758514	0.0398250326	0.0183418586	0.0668331283	-0.021189978	-0.0936287483	-0.0972075189	0.0	-0.0217682	-0.0355753	0.00047385453124	0.00126560197009	0.0466653	0.0641288	0.00217765022409	0.00411250298944	-0.0510934	-0.0745818999999999	0.00261053552356	0.0055624598076099	-0.000261155	0.000849515	6.8201934025e-08	7.21675735225e-07	0.000892539	0.0001065230000001	7.966258665210001e-07	1.1347149529021313e-08	-0.000632749	-0.000296492	4.003712970010001e-07	8.790750606400004e-08	0.0
4235.806232397929	-7.452940270945874	55.54631868228675	17942054.43842114	4362.68472569693	-5.999935456987259	35.99922548801291	19033018.015829302	3947.39658316517	-17.323080987031062	15581939.784784058	300.0891348832371	4175.447414689768	2929.560804702153	0.927529	21.231779	0.16952735	0.0834749	0.0118535114	-0.0957186113	0.0290479463	-0.0600583683	0.0510338963	-0.0789849369	-0.0848294812	0.0155196029	0.1394229966	-0.0382489082	-0.0362267729	-0.1084480676	0.0087460324	-0.0440402869	0.0317125223	-0.0735063528	-0.1173018373	-0.0280298054	-0.1004203585	-0.0176094253	-0.0443596388	-0.0195060698	-0.028438701	0.0671522001	0.1043234649	-0.0168779641	-0.1167447091	0.0984691036	-0.0357941475	-0.1307287206	0.0702407568	-0.0265135827	-0.0408120877	0.0214103548	-0.0456661993	0.0717811541	-0.0704617657	-0.1239835216	0.0653856159	-0.0248112142	-0.0960809065	-0.094055655	0.0	-0.0426994	-0.0209311999999999	0.0018232387603599	0.0004381151334399	0.0708538	0.0241884999999999	0.0050202609744399	0.0005850835322499	-0.0532601	-0.0021667	0.00283663825201	4.694588890000003e-06	0.000936062	0.001197217	8.76212067844e-07	1.433328545089e-06	0.00159188	0.0006993409999999	2.5340819344e-06	4.890778342809999e-07	-0.00118101	-0.0005482609999999	1.3947846200999995e-06	3.005901241209999e-07	0.0
4229.961407086488	-5.844825311441127	34.16198292126287	17892573.505441103	4354.127375779454	-8.557349917476131	73.22823761012874	18958425.20451208	3950.3309378361	2.9343546709301336	15605114.518425042	8.610437334809493	4161.915175047423	3044.9412937313946	0.889706	20.365976	0.227036465	0.120579	0.1011058153	0.0215569845	-0.1031229367	0.0398983598	0.0799587983	0.0124011498	0.0929553916	0.0439663193	0.076018446	-0.0398339266	0.0572215495	0.059166211	-0.0803566672	0.0026569741	0.0732721459	0.0706447257	-0.0567547024	-0.0669639207	-0.1329892147	-0.0191847937	-0.0126189681	-0.0218687566	-0.0023959978	0.134081868	-0.0444744496	-0.0294310833	-0.0384500082	-0.0150028283	-0.1529704935	-0.0221847534	0.0164121807	0.0056556956	-0.0440505602	-0.0070576038	-0.0380520423	0.0135161725	0.0018923445	0.036795964	0.0639179632	-0.028401883	-0.0982667636	-0.0904404294	0.0	-0.0674719	-0.0247725	0.00455245728961	0.00061367675625	0.0393557	-0.0314980999999999	0.00154887112249	0.0009921303036099	0.0297658	0.0830259	0.00088600284964	0.00689330007081	9.07327e-05	-0.0008453293	8.232422849290002e-09	7.145816254384901e-07	0.00134891	-0.0002429699999999	1.8195581881e-06	5.903442089999996e-08	-0.00184751	-0.0006665	3.4132932001e-06	4.4422225e-07	0.0
4231.22536050137	1.263953414882053	1.5975782349920034	17903268.05134995	4359.024613260188	4.8972374807335655	23.98293494270164	19001095.57900813	3956.6874516486537	6.356513812553658	15655375.590033917	40.40526784918544	4167.613721295122	2881.8934688892546	1.206961	27.628151	0.174474265	0.112448	-0.1099596367	0.0588731485	0.0699199584	-0.0692462289	0.1063752937	0.0851086065	-0.0566954161	0.019814198	0.099049259	-0.1175940897	-0.0462050687	0.0240046822	0.1011251593	-0.0455323574	-0.107180968	-0.0095649621	-0.0227755249	-0.0882252462	-0.1186663531	0.0041378553	-0.0851695586	-0.024205198	0.1044428106	0.0221847602	-0.0145439557	0.0319609772	0.113028773	-0.0996287605	-0.1098894937	-0.0808759605	0.1252139249	-0.0008175211	-0.0730228511	-0.0205102933	-0.0521731258	-0.0251287613	-0.0455086468	0.0995096326	0.0624306223	-0.0319575609	-0.1001802613	-0.0863796522	0.0	-0.0739674	-0.0064955	0.00547117626276	4.219152025000002e-05	0.0575291	0.0181734	0.00330959734681	0.00033027246756	-0.0739887999999999	-0.1037545999999998	0.0054743425254399	0.0107650170211599	0.000339748	0.0002490153	1.1542870350400001e-07	6.200861963408999e-08	0.00114552	-0.00020339	1.3122160703999998e-06	4.1367492100000055e-08	-0.0013789	0.0004686099999999	1.90136521e-06	2.195953321e-07	0.0
4232.424060144677	1.198699643307009	1.4368808348643505	17913413.424891554	4358.091764214035	-0.9328490461530236	0.8702073429086061	18992963.8253102	3952.849755365328	-3.83769628332584	15625021.188491732	14.727912763052968	4168.873943607302	2955.032370074106	1.035914	23.712769	0.06959685	0.0345516	0.0140357609	-0.0959367743	0.0347796286	-0.0140427105	0.1007198075	-0.0771865449	-0.0954929928	0.0533929622	0.0748035721	-0.0939758708	0.0922144023	-0.1043201041	0.0057161635	-0.0050043879	0.0305650809	-0.0840563626	-0.0128373556	-0.1032912501	-0.1001082259	0.0205679841	-0.0619048053	-0.035289078	-0.0460142495	0.0816670243	0.1280768851	-0.0376935307	-0.0320462108	-0.1059019862	-0.0437225781	-0.0086205557	0.0635549303	-0.0656609347	-0.0149766706	-0.0019805003	-0.0440339742	-0.0135395194	0.0050851665	0.091272665	0.0609240514	-0.0354738672	-0.101816096	-0.0818933289	0.0	-0.0673389	0.0066285	0.0045345274532099	4.393701225000012e-05	0.0895645999999999	0.0320354999999999	0.0080218175731599	0.0010262732602499	-0.0653774	0.0086113999999998	0.00427420443076	7.415620995999817e-05	0.000463057	0.000123309	2.14421785249e-07	1.5205109481e-08	0.00124489	9.93700000000001e-05	1.5497511121e-06	9.87439690000002e-09	-0.00160265	-0.00022375	2.5684870225e-06	5.006406249999999e-08	0.0
4233.937615241183	1.5135550965060247	2.290849030159362	17926227.7297542	4354.573009209404	-3.5187550046312026	12.381636782617134	18962306.09253504	3947.6450021085775	-5.204753256750337	15583901.062672831	27.089456463653235	4159.173330710842	3048.930499842116	0.8619219999999999	19.729988	0.181248	0.114614	0.104868072	0.001104727	-0.1146153026	0.0184933183	0.0968397014	-0.0422061731	0.1032528602	-0.0039950991	0.0513251584	-0.1002389347	-0.0376558545	0.0432838342	-0.1009792526	-0.0119509742	0.0873127904	0.0523989213	-0.0069025019	-0.1014468003	-0.0782290501	0.0542133123	0.0176589036	-0.0272462447	-0.0699111322	0.1280061525	-0.0467269088	0.0912276425	-0.0144161377	-0.1167715788	-0.0894852455	-0.0166273406	0.0520813182	-0.0980471474	0.007812508	-0.0029479012	-0.0287043793	0.0343626328	0.1071920248	0.0985924512	0.0593987145	-0.0389464699	-0.1031697337	-0.077003561	0.0	-0.0674456	-0.0001067	0.0045489089593599	1.1384890000000263e-08	0.0451294	-0.0444351999999999	0.00203666274436	0.0019744869990399	0.0251362	0.0905136	0.00063182855044	0.00819271178496	-0.000229383	-0.00069244	5.2616560689e-08	4.794731536e-07	0.00127088	2.599000000000004e-05	1.6151359744e-06	6.75480100000002e-10	-0.00139723	0.00020542	1.9522516729e-06	4.21973764e-08	0.0
4236.20438363158	2.2667683903964644	5.138238935700578	17945427.57989941	4358.838373468308	4.26536425890481	18.193332261142583	18999471.96601985	3967.8617873939816	20.216785285404058	15743927.163861362	408.71840727613	4168.403254016933	2905.824817754234	1.183087	27.08168	0.1050766	0.0876013999999999	-0.0864851257	0.086954773	0.0724099681	-0.0742781948	0.1029384759	0.1065056028	-0.0369289836	-0.0513125853	0.0490700292	0.0058349511	0.0123528642	0.0431454845	0.1113445951	-0.0384949658	-0.1058244636	0.0499833595	0.0075573009	-0.1013941268	-0.0427472967	0.063935138	-0.1083826948	-0.0024084799	-0.0259733607	0.0104860876	-0.0260576644	0.1117011804	0.0499415258	-0.0531119214	0.0575868127	-0.0359076044	0.0257159151	-0.0111291855	-0.0872229631	0.0568612496	-0.0470358186	0.0468672574	0.0279985052	0.0719270809	0.0578550814	-0.0423710907	-0.1042374227	-0.0717344379	0.0	-0.0672919	0.0001536999999999	0.00452819980561	2.3623689999997764e-08	0.0455307	0.0004013	0.00207304464249	1.6104169000000025e-07	-0.0602244	-0.0853606	0.0036269783553599	0.0072864320323599	-0.000229383	0.0	5.2616560689e-08	0.0	0.00125997	-1.0910000000000045e-05	1.5875244009e-06	1.1902810000000095e-10	-0.00102492	0.00037231	1.0504610063999998e-06	1.3861473610000004e-07	0.0
4230.302750987406	-5.901632644173333	34.82926786677232	17895461.365011618	4357.683752762127	-1.1546207061810492	1.333148975142025	18989407.68908702	3957.631443633607	-10.23034376037458	15662846.643637428	104.65993345543512	4176.867402890705	2891.6330542137475	1.020274	23.354776	0.09742425	0.0497087	-0.0339630141	-0.0861944451	0.0632982215	0.0525093846	0.0516010882	-0.0537516339	-0.0952019259	0.0075079288	-0.0762189238	-0.0487147483	0.0159380868	-0.1084403123	0.016456128	0.0639421202	-0.0109559789	-0.0965282059	-0.0069929724	-0.1042558122	0.0062100868	0.0773895078	-0.0384457238	0.0088058459	-0.1184892827	-0.0526830901	0.061180371	0.1254755548	-0.0983593735	0.0308351984	0.0056317177	-0.0278888225	-0.0221465501	-0.0011310122	-0.0677894876	-0.0086293168	-0.1058444661	0.0499456515	-0.041409265	0.1058556716	0.0562936277	-0.0457435106	-0.1050162037	-0.0661119177	0.0	-0.0453657	0.0219262	0.00205804673649	0.00048075824644	0.0720431	0.0265124	0.00519020825761	0.0007029073537599	-0.0887049	-0.0284805	0.00786855928401	0.00081113888025	0.00010921	0.000338593	1.1926824100000002e-08	1.14645219649e-07	0.00118846	-7.15100000000001e-05	1.4124371715999997e-06	5.113680100000015e-09	-0.00102492	0.0	1.0504610063999998e-06	0.0	0.0
4234.529632047714	4.226881060307278	17.866523497984378	17931241.204690147	4356.91030209662	-0.7734506655069708	0.5982259319731761	18982667.380515665	3947.827176000412	-9.804267633195195	15585339.411567386	96.12366382331892	4166.896840733932	2970.559916672701	0.937818	21.467291	0.2746854499999999	0.166788	0.0888914687	-0.034819878	-0.1092381573	0.0108976873	-0.0736461177	-0.0649275311	0.0558165397	-0.0830894646	-0.0429037027	0.0423513631	-0.1192921816	0.0104033565	-0.115522812	-0.0085587305	0.0959027681	8.31324e-05	-0.0163518676	-0.0786901927	0.0580262934	0.1308840399	0.1025764595	-0.0844266621	-0.0158916842	0.0411683676	-0.0553227579	0.0707793234	0.0387394805	0.1130906931	0.0405859511	-0.0518806078	-0.0421518672	0.0608392431	-0.0386998836	-0.0515834166	-0.0322620383	0.0837033352	-0.0260114463	-0.0117882756	0.0547148343	-0.0490595746	-0.1055039182	-0.0601636995	0.0	-0.0405888	0.0047769	0.00164745068544	2.2818773610000005e-05	-0.0242709	-0.096314	0.00058907658681	0.0092763865959999	0.0227281	0.111433	0.00051656652961	0.012417313489	-0.00103488	-0.00114409	1.0709766144e-06	1.3089419280999998e-06	0.00115098	-3.747999999999989e-05	1.3247549604e-06	1.404750399999992e-09	-0.000963259	6.166099999999996e-05	9.27867901081e-07	3.802078920999996e-09	0.0
